OMRQFHVECWCGYSJNXEJU;2016;B-CPE-100;-3.0;
OMRQFHVECWCGYSJNXEJU;2016;B-CPE-100;-10.0;
OMRQFHVECWCGYSJNXEJU;2016;B-CPE-210;-42.0;
OTXSHIDUSUMYFUDJGBRP;2016;B-CPE-100;-42.0;
OTXSHIDUSUMYFUDJGBRP;2016;B-CPE-200;-21.0;
OTXSHIDUSUMYFUDJGBRP;2016;B-CPE-201;-21.0;
OTXSHIDUSUMYFUDJGBRP;2016;B-CPE-201;-21.0;
QPLJVQIDDPJJNZABOXHF;2016;B-CPE-100;-1.0;
QPLJVQIDDPJJNZABOXHF;2016;B-CPE-100;-5.0;
QPLJVQIDDPJJNZABOXHF;2016;B-CPE-100;-1.0;
QPLJVQIDDPJJNZABOXHF;2016;B-CPE-100;-21.0;
QPLJVQIDDPJJNZABOXHF;2016;B-ANG-001;-21.0;
QPLJVQIDDPJJNZABOXHF;2016;B-CPE-200;-21.0;
QPLJVQIDDPJJNZABOXHF;2016;B-CPE-210;-42.0;
QPLJVQIDDPJJNZABOXHF;2016;B-PSU-210;-21.0;
QPLJVQIDDPJJNZABOXHF;2017;B-FRE-400;-21.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-4.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-11.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-11.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-7.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-11.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-1.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-4.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-100;-4.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-200;-2.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-MUL-200;-2.0;
JNCOVPWZXYFYNOSXJRQO;2016;B-CPE-210;-1.0;
JNCOVPWZXYFYNOSXJRQO;2017;B-OOP-400;-2.0;
EAZVSPLRZBBPQEAPWKWS;2017;B-CPE-201;-3.0;
EAZVSPLRZBBPQEAPWKWS;2018;B-CPE-100;-21.0;
EAZVSPLRZBBPQEAPWKWS;2018;B-CPE-110;-21.0;
AVLSMXZYRKUPXMXFEXEH;2017;B-CPE-101;-42.0;
AVLSMXZYRKUPXMXFEXEH;2017;B-MUL-200;-1.0;
AVLSMXZYRKUPXMXFEXEH;2017;B-CPE-201;-21.0;
AVLSMXZYRKUPXMXFEXEH;2018;B-CPE-100;-42.0;
AVLSMXZYRKUPXMXFEXEH;2018;B-PSU-100;-21.0;
AVLSMXZYRKUPXMXFEXEH;2018;B-MAT-100;-42.0;
AVLSMXZYRKUPXMXFEXEH;2018;B-MAT-100;-42.0;
AVAUJIXYKPVBMUDPCBSD;2016;B-CPE-100;-33.0;
AVAUJIXYKPVBMUDPCBSD;2016;B-CPE-100;-42.0;
DRCDKBYJSLJGWNYCIDWB;2017;B-MUL-200;-21.0;
DRCDKBYJSLJGWNYCIDWB;2017;B-CPE-200;-21.0;
DRCDKBYJSLJGWNYCIDWB;2017;B-PSU-200;-21.0;
DRCDKBYJSLJGWNYCIDWB;2018;B-MUL-100;-21.0;
DRCDKBYJSLJGWNYCIDWB;2018;B-MAT-100;-21.0;
DRCDKBYJSLJGWNYCIDWB;2018;B-CPE-111;-21.0;
DRCDKBYJSLJGWNYCIDWB;2018;B-PCP-000;-21.0;
DRCDKBYJSLJGWNYCIDWB;2018;B-PCP-000;-21.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-CPE-100;-8.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-CPE-100;-3.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-PSU-110;-84.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-ANG-001;-21.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-ANG-001;-21.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-ANG-001;-21.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-AIA-999;-21.0;
BZYPGDKYRJXLXRIQEDWV;2016;B-CPE-201;-21.0;
BZYPGDKYRJXLXRIQEDWV;2017;B-ANG-001;-21.0;
BZYPGDKYRJXLXRIQEDWV;2017;B-NET-400;-21.0;
BZYPGDKYRJXLXRIQEDWV;2017;B-MET-400;-21.0;
JNZKAZEBXXQMTVXNUNQT;2017;B-PSU-200;-42.0;
